"Id","MSZoning","LotArea","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","MasVnrType","MasVnrArea","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","TotalBsmtSF","HeatingQC","Electrical","2ndFlrSF","GrLivArea","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageFinish","GarageCars","GarageQual","GarageCond","PavedDrive","PoolQC","SaleCondition","SalePrice","stFlrSF","Baths"
1263,"RL",11250,"Inside","Gtl","ClearCr","Norm","Norm","1Fam","1.5Fin","4","5",1957,1989,"Gable","CompShg","None",0,"TA","TA","Av","Unf",0,"Unf",1104,"Ex","FuseA",684,1788,"TA",8,"Min2",2,"TA","Attchd","Unf",1,"TA","TA","Y","None","Normal",161500,1104,2
1264,"RL",13515,"Inside","Gtl","BrkSide","Norm","Norm","1Fam","2Story","6","6",1919,1950,"Gambrel","CompShg","None",0,"TA","TA","No","Unf",0,"Unf",764,"Ex","FuseA",764,1824,"TA",8,"Typ",1,"Gd","Detchd","Unf",2,"TA","TA","N","None","Normal",180500,1060,1
1265,"RH",4060,"Inside","Gtl","NAmes","Norm","Norm","TwnhsE","1Story","6","5",1998,1999,"Gable","CompShg","None",0,"Gd","TA","No","GLQ",266,"Unf",1405,"Ex","SBrkr",0,1337,"Gd",5,"Typ",0,"None","Attchd","Fin",2,"TA","TA","Y","None","Abnorml",181000,1337,3
1266,"FV",3735,"FR3","Gtl","Somerst","Norm","Norm","TwnhsE","2Story","7","5",1999,1999,"Hip","CompShg","BrkFace",218,"Gd","TA","No","GLQ",450,"Unf",691,"Ex","SBrkr",739,1452,"Gd",6,"Typ",0,"None","Detchd","Unf",2,"TA","TA","Y","None","Normal",183900,713,3.5
1267,"RM",10120,"Inside","Gtl","OldTown","Feedr","Norm","2fmCon","2.5Unf","7","4",1910,1950,"Hip","CompShg","None",0,"TA","TA","No","Unf",0,"Unf",925,"TA","FuseF",925,1889,"TA",9,"Typ",1,"Gd","Detchd","Unf",1,"TA","TA","N","None","Normal",122000,964,1.5
1268,"RL",13214,"Inside","Gtl","Timber","Norm","Norm","1Fam","1Story","9","5",2008,2009,"Hip","CompShg","None",0,"Ex","TA","Gd","Unf",0,"Unf",2002,"Ex","SBrkr",0,2018,"Ex",10,"Typ",1,"Gd","Attchd","Fin",3,"TA","TA","Y","None","Normal",378500,2018,2
1269,"RL",14100,"Inside","Mod","Crawfor","Norm","Norm","1Fam","1.5Fin","8","9",1935,1997,"Gable","CompShg","BrkFace",632,"TA","TA","Mn","Rec",192,"Unf",728,"Ex","SBrkr",1479,3447,"Gd",11,"Typ",2,"Gd","BuiltIn","Unf",3,"TA","TA","Y","None","Normal",381000,1968,3.5
1270,"RL",11344,"Inside","Gtl","NAmes","Feedr","Norm","1Fam","1.5Fin","5","5",1958,1958,"Gable","CompShg","BrkFace",180,"TA","TA","No","BLQ",460,"Unf",874,"TA","FuseA",650,1524,"TA",7,"Typ",0,"None","Attchd","Unf",1,"TA","TA","Y","None","Normal",144000,874,1.5
1271,"RL",23595,"Inside","Sev","ClearCr","Norm","Norm","1Fam","1Story","7","6",1979,1979,"Shed","WdShake","None",0,"Gd","TA","Gd","GLQ",1258,"Unf",1332,"TA","SBrkr",192,1524,"Gd",4,"Typ",1,"TA","Attchd","Fin",2,"TA","TA","Y","None","Normal",260000,1332,2.5
1272,"RL",9156,"Inside","Gtl","NWAmes","PosN","Norm","1Fam","1Story","6","7",1968,1968,"Hip","CompShg","None",0,"TA","TA","No","Unf",0,"Unf",1489,"Gd","SBrkr",0,1489,"Gd",7,"Typ",1,"Gd","Attchd","RFn",2,"TA","TA","Y","None","Normal",185750,1489,2
1273,"RL",13526,"CulDSac","Gtl","Sawyer","Norm","Norm","1Fam","1Story","5","6",1965,1965,"Hip","CompShg","BrkFace",114,"TA","TA","No","BLQ",560,"LwQ",935,"TA","SBrkr",0,935,"TA",5,"Typ",0,"None","Attchd","Unf",1,"TA","TA","Y","None","Normal",137000,935,2
1274,"RL",11512,"Corner","Gtl","Edwards","Norm","Norm","1Fam","SLvl","6","7",1959,2006,"Gable","CompShg","BrkFace",84,"TA","TA","Av","ALQ",719,"Unf",1019,"Gd","SBrkr",0,1357,"Ex",5,"Typ",1,"Gd","Basment","RFn",1,"TA","TA","Y","None","Normal",177000,1357,2
1275,"RL",5362,"Corner","Gtl","Crawfor","Norm","Norm","1Fam","1.5Fin","5","6",1910,2003,"Gable","CompShg","None",0,"TA","TA","No","Unf",0,"Unf",661,"Ex","SBrkr",589,1250,"TA",8,"Typ",1,"Gd","Detchd","Unf",2,"TA","TA","Y","None","Normal",139000,661,2
1276,"RL",11345,"Corner","Gtl","NAmes","Feedr","Norm","Duplex","2Story","5","5",1948,1950,"Gable","Roll","Stone",567,"TA","TA","No","Rec",220,"Unf",928,"Gd","FuseA",992,1920,"TA",10,"Typ",0,"None","Detchd","Unf",2,"TA","Fa","Y","None","Normal",137000,928,2
1277,"RL",12936,"CulDSac","Gtl","NWAmes","Norm","Norm","1Fam","2Story","6","6",1972,1972,"Gable","CompShg","None",0,"TA","Gd","No","BLQ",593,"Unf",723,"TA","SBrkr",660,1395,"TA",6,"Typ",1,"TA","Attchd","Unf",2,"TA","TA","Y","None","Normal",162000,735,2
1278,"RL",17871,"CulDSac","Gtl","NWAmes","Norm","Norm","1Fam","SLvl","6","5",1967,1976,"Gable","CompShg","BrkFace",359,"Gd","TA","Av","ALQ",528,"Unf",1680,"Fa","SBrkr",0,1724,"TA",7,"Typ",1,"Gd","Attchd","RFn",2,"TA","TA","Y","None","Normal",197900,1724,2.5
1279,"RL",9473,"Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story","8","5",2002,2002,"Gable","CompShg","None",0,"Gd","TA","No","GLQ",804,"Unf",1128,"Ex","SBrkr",903,2031,"Gd",7,"Typ",1,"Gd","Attchd","RFn",2,"TA","TA","Y","None","Normal",237000,1128,3.5
1280,"C (all)",7500,"Inside","Gtl","IDOTRR","Norm","Norm","1Fam","1.5Fin","4","4",1920,1950,"Gable","CompShg","None",0,"TA","TA","No","Unf",0,"Unf",698,"TA","FuseA",430,1128,"TA",6,"Typ",0,"None","Detchd","RFn",2,"TA","TA","Y","None","Abnorml",68400,698,1
1281,"RL",9808,"Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story","7","5",2002,2002,"Gable","CompShg","BrkFace",110,"Gd","TA","No","GLQ",788,"Unf",1573,"Ex","SBrkr",0,1573,"Gd",6,"Typ",0,"None","Attchd","RFn",2,"TA","TA","Y","None","Normal",227000,1573,3
1282,"RL",8049,"CulDSac","Gtl","Timber","Norm","Norm","1Fam","1Story","7","5",1990,1990,"Hip","CompShg","BrkFace",54,"Gd","TA","No","ALQ",1053,"Unf",1309,"TA","SBrkr",0,1339,"TA",6,"Typ",1,"TA","Attchd","Fin",2,"Gd","Gd","Y","None","Normal",180000,1339,3
1283,"RL",8800,"Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story","5","7",1977,2008,"Gable","CompShg","None",0,"Gd","TA","Mn","LwQ",532,"Rec",1040,"TA","SBrkr",0,1040,"Gd",5,"Typ",0,"None","Detchd","Unf",2,"TA","TA","Y","None","Normal",150500,1040,2
1284,"RL",9400,"Corner","Gtl","Mitchel","Norm","Norm","Duplex","2Story","6","5",1971,1971,"Mansard","CompShg","None",0,"TA","TA","Av","Unf",0,"Unf",912,"TA","SBrkr",912,1824,"TA",8,"Typ",0,"None","None","None",0,"None","None","Y","None","Normal",139000,912,3
1285,"RL",9638,"Inside","Gtl","SWISU","Feedr","Norm","1Fam","1.5Fin","6","7",1919,1990,"Gable","CompShg","None",0,"TA","TA","No","Unf",0,"Unf",804,"Ex","SBrkr",748,2447,"Gd",10,"Min2",1,"Gd","Detchd","Unf",1,"TA","TA","Y","None","Normal",169000,1699,2
1286,"RM",6000,"Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin","6","6",1939,1950,"Gable","CompShg","None",0,"TA","TA","No","Unf",0,"Unf",780,"Ex","FuseF",587,1412,"TA",6,"Typ",1,"Gd","Detchd","Unf",1,"TA","TA","Y","None","Normal",132500,825,1
1287,"RL",9790,"Inside","Gtl","NWAmes","Feedr","Norm","1Fam","1Story","6","5",1963,1963,"Hip","CompShg","BrkFace",451,"TA","TA","No","ALQ",569,"Rec",1328,"TA","SBrkr",0,1328,"TA",6,"Typ",2,"Gd","Attchd","Unf",2,"TA","TA","Y","None","Normal",143000,1328,2.5
1288,"RL",36500,"Inside","Mod","ClearCr","Norm","Norm","1Fam","1Story","5","5",1964,1964,"Gable","CompShg","BrkCmn",621,"TA","TA","Av","Rec",812,"Unf",1624,"Fa","SBrkr",0,1582,"TA",7,"Typ",0,"None","Attchd","Unf",2,"TA","TA","N","None","Normal",190000,1582,2.5
1289,"RL",5664,"Inside","Gtl","StoneBr","Norm","Norm","TwnhsE","1Story","8","5",2000,2000,"Gable","CompShg","None",0,"Gd","TA","No","GLQ",1158,"Unf",1501,"Ex","SBrkr",0,1659,"Ex",5,"Typ",1,"Ex","Attchd","Fin",2,"TA","TA","Y","None","Normal",278000,1659,3
1290,"RL",11065,"Inside","Gtl","NridgHt","Norm","Norm","1Fam","2Story","8","5",2006,2006,"Gable","CompShg","Stone",788,"Gd","TA","Mn","Unf",0,"Unf",1085,"Ex","SBrkr",850,1970,"Ex",8,"Typ",1,"Gd","BuiltIn","Fin",3,"TA","TA","Y","None","Partial",281000,1120,2.5
1291,"RL",14112,"Corner","Gtl","NAmes","Norm","Norm","1Fam","SLvl","5","7",1964,1964,"Hip","CompShg","BrkFace",86,"TA","TA","Av","GLQ",1014,"Unf",1152,"TA","SBrkr",0,1152,"TA",6,"Typ",1,"Gd","Attchd","RFn",2,"TA","TA","Y","None","Normal",180500,1152,2
1292,"RM",1680,"Inside","Gtl","BrDale","Norm","Norm","Twnhs","2Story","5","7",1972,1972,"Gable","CompShg","BrkFace",268,"TA","TA","No","ALQ",231,"Unf",630,"TA","SBrkr",672,1302,"TA",6,"Typ",0,"None","Detchd","Unf",1,"TA","TA","Y","None","Normal",119500,630,2.5
1293,"RM",6600,"Corner","Gtl","OldTown","Norm","Norm","1Fam","2Story","5","4",1892,1965,"Gable","CompShg","None",0,"TA","TA","No","Unf",0,"Unf",994,"TA","SBrkr",994,2372,"TA",11,"Min2",0,"None","Attchd","RFn",1,"TA","TA","Y","None","Normal",107500,1378,2
1294,"RL",10140,"Inside","Gtl","NWAmes","Norm","Norm","1Fam","2Story","7","5",1976,1976,"Gable","CompShg","None",0,"Gd","TA","No","GLQ",194,"Unf",832,"TA","SBrkr",832,1664,"TA",8,"Typ",1,"TA","Attchd","RFn",2,"TA","TA","Y","None","Normal",162900,832,2.5
1295,"RL",8172,"Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story","5","7",1955,1990,"Hip","CompShg","None",0,"TA","TA","No","Rec",167,"Unf",864,"TA","SBrkr",0,864,"TA",5,"Typ",0,"None","Detchd","Unf",2,"TA","TA","N","None","Normal",115000,864,2
1296,"RL",8400,"Inside","Gtl","NAmes","Feedr","Norm","1Fam","1Story","5","5",1968,1968,"Hip","CompShg","BrkFace",168,"TA","TA","Av","BLQ",1016,"Unf",1052,"Gd","SBrkr",0,1052,"TA",5,"Typ",0,"None","Attchd","RFn",1,"TA","TA","Y","None","Normal",138500,1052,2.5
1297,"RL",8700,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story","5","6",1963,1963,"Hip","CompShg","BrkFace",148,"TA","TA","Mn","ALQ",776,"Unf",1120,"Gd","SBrkr",0,1128,"TA",6,"Typ",0,"None","Attchd","RFn",2,"TA","TA","Y","None","Normal",155000,1128,3
1298,"RM",3675,"Inside","Gtl","Edwards","Norm","Norm","TwnhsE","SFoyer","6","5",2005,2006,"Gable","CompShg","BrkFace",82,"Gd","TA","Gd","GLQ",547,"Unf",547,"Gd","SBrkr",0,1072,"TA",5,"Typ",0,"None","Basment","Fin",2,"TA","TA","Y","None","Partial",140000,1072,3
1299,"RL",63887,"Corner","Gtl","Edwards","Feedr","Norm","1Fam","2Story","10","5",2008,2008,"Hip","ClyTile","Stone",796,"Ex","TA","Gd","GLQ",5644,"Unf",6110,"Ex","SBrkr",950,5642,"Ex",12,"Typ",3,"Gd","Attchd","Fin",2,"TA","TA","Y","Gd","Partial",160000,4692,4.5
1300,"RL",7500,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story","5","7",1959,1994,"Hip","CompShg","None",0,"TA","TA","No","LwQ",340,"Rec",1246,"Ex","SBrkr",0,1246,"Gd",6,"Typ",0,"None","Attchd","RFn",1,"TA","TA","Y","None","Normal",154000,1246,2.5
1301,"RL",10762,"CulDSac","Gtl","Gilbert","Norm","Norm","1Fam","2Story","7","5",1999,1999,"Gable","CompShg","None",344,"Gd","TA","No","GLQ",694,"Unf",978,"Ex","SBrkr",978,1983,"Gd",9,"Typ",1,"TA","Attchd","Fin",2,"TA","TA","Y","None","Normal",225000,1005,2.5
1302,"RL",7500,"Inside","Gtl","Crawfor","Norm","Norm","1Fam","2Story","6","7",1942,1950,"Gable","CompShg","None",0,"TA","TA","No","BLQ",547,"Unf",771,"Fa","SBrkr",741,1494,"Gd",7,"Typ",2,"Gd","Attchd","Unf",1,"TA","TA","P","None","Normal",177500,753,1
1303,"RL",10120,"Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story","8","5",1994,1994,"Hip","CompShg","BrkFace",391,"Gd","TA","No","GLQ",740,"Unf",1165,"Ex","SBrkr",1323,2526,"Gd",8,"Typ",1,"TA","Attchd","RFn",3,"TA","TA","Y","None","Normal",290000,1203,3.5
1304,"RL",8688,"Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story","7","5",2005,2005,"Gable","CompShg","BrkFace",228,"Gd","TA","Av","Unf",0,"Unf",1616,"Ex","SBrkr",0,1616,"Gd",7,"Typ",0,"None","Attchd","RFn",3,"TA","TA","Y","None","Normal",232000,1616,2
1305,"RM",3363,"Inside","Gtl","Edwards","Norm","Norm","TwnhsE","2Story","7","5",2004,2004,"Gable","CompShg","Stone",117,"Gd","TA","No","Unf",0,"Unf",976,"Ex","SBrkr",732,1708,"Gd",7,"Maj1",0,"None","Detchd","Unf",2,"TA","TA","Y","None","Normal",130000,976,2
1306,"RL",13173,"Corner","Gtl","NridgHt","Norm","Norm","1Fam","1Story","9","5",2006,2007,"Hip","CompShg","Stone",300,"Ex","TA","No","GLQ",1572,"Unf",1652,"Ex","SBrkr",0,1652,"Ex",6,"Typ",2,"Ex","Attchd","Fin",2,"TA","TA","Y","None","Normal",325000,1652,3
1307,"RL",6955,"Inside","Gtl","NridgHt","Norm","Norm","TwnhsE","1Story","7","5",2005,2006,"Gable","CompShg","Stone",94,"Gd","TA","No","Unf",0,"Unf",1368,"Ex","SBrkr",0,1368,"Gd",6,"Typ",1,"Gd","Attchd","RFn",2,"TA","TA","Y","None","Partial",202500,1368,2
1308,"RL",8072,"Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story","5","5",1994,1995,"Gable","CompShg","None",0,"Gd","Gd","No","ALQ",746,"Unf",990,"Ex","SBrkr",0,990,"TA",5,"Typ",0,"None","Detchd","Unf",2,"TA","TA","Y","None","Normal",138000,990,2
1309,"RM",12000,"Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story","5","7",1948,2005,"Gable","CompShg","None",0,"TA","TA","No","GLQ",144,"ALQ",924,"Ex","SBrkr",0,1122,"Gd",6,"Typ",0,"None","Attchd","Unf",2,"TA","TA","Y","None","Normal",147000,1122,2
1310,"RL",7153,"Inside","Gtl","SawyerW","Norm","Norm","1Fam","1Story","6","5",1991,1991,"Gable","CompShg","BrkFace",88,"Gd","TA","No","GLQ",1200,"Unf",1278,"Gd","SBrkr",0,1294,"Gd",6,"Typ",0,"None","Attchd","RFn",2,"TA","TA","Y","None","Normal",179200,1294,3
1311,"RL",17500,"Inside","Gtl","Crawfor","PosA","Norm","1Fam","1Story","7","8",1959,2002,"Gable","CompShg","None",0,"Gd","TA","Av","GLQ",1406,"Unf",1902,"TA","SBrkr",0,1902,"Ex",7,"Typ",2,"TA","Attchd","Fin",2,"TA","TA","Y","None","Normal",335000,1902,3
1312,"RL",8814,"Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story","7","5",2005,2007,"Gable","CompShg","BrkFace",80,"Gd","TA","No","GLQ",925,"Unf",1274,"Ex","SBrkr",0,1274,"Gd",6,"Typ",0,"None","Attchd","RFn",2,"TA","TA","Y","None","Partial",203000,1274,3
1313,"RL",9572,"Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story","8","5",1990,1990,"Gable","CompShg","BrkFace",336,"Ex","TA","No","GLQ",482,"Unf",1453,"Ex","SBrkr",1357,2810,"Gd",9,"Typ",1,"Ex","Attchd","RFn",2,"Gd","Gd","Y","None","Normal",302000,1453,2.5
1314,"RL",14774,"Corner","Gtl","NoRidge","Norm","Norm","1Fam","2Story","9","5",1999,1999,"Gable","CompShg","BrkFace",165,"Gd","TA","No","Unf",0,"Unf",1393,"Ex","SBrkr",1177,2599,"Gd",10,"Typ",1,"TA","BuiltIn","Fin",3,"TA","TA","Y","None","Normal",333168,1422,2.5
1315,"RL",8190,"Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story","4","6",1954,1954,"Hip","CompShg","None",0,"TA","TA","No","Rec",732,"Unf",948,"Ex","SBrkr",0,948,"TA",5,"Typ",1,"TA","Detchd","Unf",1,"TA","TA","Y","None","Normal",119000,948,2
1316,"RL",11075,"Inside","Gtl","NAmes","Norm","Norm","1Fam","2Story","6","5",1969,1969,"Gable","CompShg","None",0,"Fa","TA","Mn","ALQ",500,"LwQ",952,"TA","SBrkr",1020,2112,"TA",9,"Typ",2,"Gd","Attchd","Unf",2,"TA","TA","Y","None","Normal",206900,1092,2.5
1317,"RL",10226,"Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story","8","5",2008,2008,"Gable","CompShg","Stone",270,"Ex","TA","Gd","Unf",0,"Unf",1622,"Ex","SBrkr",0,1630,"Ex",8,"Typ",1,"Gd","Attchd","RFn",3,"TA","TA","Y","None","Normal",295493,1630,3
1318,"FV",4230,"Corner","Gtl","Somerst","Norm","Norm","TwnhsE","1Story","7","5",2006,2007,"Gable","CompShg","None",0,"Ex","Gd","No","Unf",0,"Unf",1352,"Ex","SBrkr",0,1352,"Gd",5,"Typ",1,"Gd","Attchd","RFn",2,"TA","TA","Y","None","Partial",208900,1352,2
1319,"RL",14781,"CulDSac","Gtl","CollgCr","Norm","Norm","1Fam","1Story","8","5",2001,2002,"Hip","CompShg","BrkFace",178,"Gd","TA","Gd","Unf",0,"Unf",1753,"Ex","SBrkr",0,1787,"Gd",7,"Typ",1,"TA","Attchd","RFn",3,"TA","TA","Y","None","Normal",275000,1787,2
1320,"RL",10215,"Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story","4","5",1954,1954,"Hip","CompShg","BrkFace",132,"TA","TA","No","ALQ",492,"Unf",864,"Ex","SBrkr",0,948,"TA",5,"Typ",0,"None","Attchd","Unf",1,"TA","TA","Y","None","Normal",111000,948,1
1321,"RL",8400,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story","6","3",1957,1957,"Hip","CompShg","None",0,"TA","TA","No","ALQ",189,"Rec",1478,"Gd","SBrkr",0,1478,"TA",6,"Typ",2,"Gd","Attchd","RFn",2,"TA","TA","Y","None","Normal",156500,1478,2.5
1322,"RL",6627,"Corner","Gtl","BrkSide","Feedr","Norm","1Fam","1Story","3","6",1949,1950,"Hip","CompShg","None",0,"None","None","None","None",0,"None",0,"TA","SBrkr",0,720,"TA",4,"Typ",0,"None","Detchd","Unf",1,"TA","Fa","Y","None","Normal",72500,720,1
1323,"RL",10186,"Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story","7","5",1992,1992,"Gable","CompShg","None",0,"Gd","TA","No","GLQ",674,"Unf",750,"Ex","SBrkr",862,1923,"Gd",8,"Typ",1,"TA","Attchd","RFn",2,"TA","TA","Y","None","Normal",190000,1061,3.5
1324,"RL",5330,"Inside","Gtl","BrkSide","Norm","Norm","1Fam","1Story","4","7",1940,1950,"Hip","CompShg","None",0,"TA","TA","No","LwQ",280,"Unf",420,"Gd","SBrkr",0,708,"Fa",5,"Typ",0,"None","None","None",0,"None","None","Y","None","Normal",82500,708,1
1325,"RL",9986,"Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story","8","5",2006,2007,"Gable","CompShg","BrkFace",428,"Ex","TA","Av","Unf",0,"Unf",1795,"Ex","SBrkr",0,1795,"Gd",7,"Typ",1,"Gd","Attchd","RFn",3,"TA","TA","Y","None","Partial",147000,1795,2
1326,"RM",3636,"Inside","Gtl","IDOTRR","Norm","Norm","1Fam","1Story","4","4",1922,1950,"Gable","CompShg","None",0,"TA","Fa","No","Unf",0,"Unf",796,"Fa","SBrkr",0,796,"TA",5,"Typ",0,"None","None","None",0,"None","None","N","None","Normal",55000,796,1
1327,"RH",4270,"Inside","Mod","Edwards","Norm","Norm","1Fam","1Story","3","6",1931,2006,"Gable","CompShg","None",0,"TA","TA","No","Rec",544,"Unf",544,"Ex","SBrkr",0,774,"Gd",6,"Typ",0,"None","None","None",0,"None","None","Y","None","Normal",79000,774,1
1328,"RL",6600,"Inside","Gtl","Mitchel","Norm","Norm","1Fam","1Story","5","9",1982,2008,"Gable","CompShg","None",0,"TA","TA","No","ALQ",641,"Unf",816,"Ex","SBrkr",0,816,"Gd",5,"Typ",1,"Ex","Attchd","Unf",1,"TA","TA","Y","None","Normal",130500,816,1.5
1329,"RM",10440,"Corner","Gtl","OldTown","Norm","Norm","1Fam","1.5Fin","6","7",1920,1950,"Gable","CompShg","None",0,"Gd","TA","No","LwQ",493,"Unf",1510,"Ex","SBrkr",1208,2792,"TA",8,"Mod",2,"TA","Detchd","Unf",2,"Fa","TA","Y","None","Normal",256000,1584,2
1330,"RL",9084,"Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story","7","5",1998,1998,"Hip","CompShg","None",0,"Gd","TA","No","Unf",0,"Unf",935,"Gd","SBrkr",677,1632,"TA",8,"Typ",1,"TA","Attchd","Fin",2,"TA","TA","Y","None","Normal",176500,955,2.5
1331,"RL",10000,"Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story","8","5",2006,2006,"Hip","CompShg","Stone",410,"Gd","Gd","Av","Unf",0,"Unf",1588,"Ex","SBrkr",0,1588,"Gd",7,"Typ",1,"Gd","Attchd","RFn",3,"TA","TA","Y","None","Normal",227000,1588,2
1332,"RL",10780,"Inside","Gtl","CollgCr","Norm","Norm","1Fam","SLvl","5","5",1976,1976,"Gable","CompShg","None",0,"TA","TA","Av","ALQ",483,"Unf",911,"Gd","SBrkr",0,954,"TA",6,"Typ",0,"None","Detchd","Unf",2,"TA","TA","Y","None","Normal",132500,954,1
1333,"RL",8877,"Inside","Mod","Edwards","Norm","Norm","1Fam","1Story","4","6",1938,1958,"Gable","CompShg","None",0,"TA","TA","Mn","ALQ",690,"Unf",816,"Ex","SBrkr",0,816,"TA",3,"Typ",1,"Gd","Detchd","Unf",1,"Fa","Fa","Y","None","Normal",1e+05,816,2
1334,"RM",7200,"Corner","Gtl","IDOTRR","Norm","Norm","1Fam","1.5Fin","5","6",1938,1995,"Gable","CompShg","None",0,"TA","TA","No","Unf",0,"Unf",803,"Ex","SBrkr",557,1360,"Gd",6,"Typ",0,"None","Detchd","Unf",1,"TA","TA","Y","None","Normal",125500,803,1.5
1335,"RM",2368,"Inside","Gtl","BrDale","Norm","Norm","TwnhsE","2Story","5","6",1970,1970,"Gable","CompShg","None",312,"TA","TA","No","LwQ",765,"Unf",765,"TA","SBrkr",600,1365,"TA",7,"Min1",0,"None","Attchd","Unf",2,"TA","TA","Y","None","Normal",125000,765,1.5
1336,"RL",9650,"Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story","6","5",1977,1977,"Gable","CompShg","BrkFace",360,"Gd","TA","No","ALQ",686,"Unf",1350,"TA","SBrkr",0,1334,"TA",6,"Typ",1,"TA","Attchd","RFn",2,"TA","TA","Y","None","Normal",167900,1334,2.5
1337,"RL",9246,"Inside","Gtl","NWAmes","Feedr","Norm","Duplex","1Story","5","5",1973,1973,"Gable","CompShg","BrkFace",564,"TA","TA","No","Unf",0,"Unf",1656,"TA","SBrkr",0,1656,"TA",8,"Typ",0,"None","Detchd","Unf",2,"TA","TA","Y","None","Normal",135000,1656,2
1338,"RM",4118,"Corner","Mod","OldTown","Feedr","Norm","1Fam","1Story","4","4",1941,1950,"Gable","CompShg","None",0,"TA","TA","No","Unf",0,"Unf",693,"Fa","FuseA",0,693,"Fa",4,"Typ",0,"None","None","None",0,"None","None","N","None","Normal",52500,693,1
1339,"RL",13450,"Corner","Gtl","CollgCr","Norm","Norm","1Fam","2Story","7","5",2002,2002,"Gable","CompShg","None",0,"Gd","TA","No","GLQ",700,"Unf",916,"Ex","SBrkr",941,1861,"Gd",8,"Typ",0,"None","BuiltIn","RFn",2,"TA","TA","Y","None","Normal",2e+05,920,3.5
1340,"RL",9560,"Corner","Gtl","CollgCr","Norm","Norm","1Fam","1Story","5","7",1972,1972,"Hip","CompShg","None",0,"TA","TA","Mn","Rec",360,"Unf",864,"Ex","SBrkr",0,864,"TA",5,"Typ",0,"None","Attchd","RFn",1,"TA","TA","Y","None","Normal",128500,864,1
1341,"RL",8294,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story","4","5",1971,1971,"Gable","CompShg","None",0,"TA","TA","No","Unf",0,"Unf",858,"TA","SBrkr",0,872,"TA",5,"Typ",0,"None","Detchd","Unf",4,"TA","TA","Y","None","Normal",123000,872,1
1342,"RL",13695,"Inside","Gtl","SawyerW","RRAe","Norm","1Fam","1Story","6","5",2003,2004,"Gable","CompShg","None",0,"Gd","TA","No","GLQ",814,"Unf",1114,"Ex","SBrkr",0,1114,"Gd",6,"Typ",0,"None","Detchd","Unf",2,"TA","TA","Y","None","Normal",155000,1114,2
1343,"RL",9375,"Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story","8","5",2002,2002,"Gable","CompShg","BrkFace",149,"Gd","TA","No","Unf",0,"Unf",1284,"Ex","SBrkr",885,2169,"Gd",7,"Typ",1,"Gd","Attchd","RFn",2,"TA","TA","Y","None","Normal",228500,1284,2.5
1344,"RL",7558,"Inside","Gtl","Crawfor","Norm","Norm","1Fam","1.5Fin","6","6",1928,1950,"Gable","CompShg","None",0,"TA","TA","No","Unf",0,"Unf",896,"Gd","SBrkr",741,1913,"TA",9,"Typ",1,"TA","Detchd","Unf",2,"Fa","Fa","Y","None","Normal",177000,1172,1.5
1345,"RL",11103,"Corner","Gtl","CollgCr","Norm","Norm","1Fam","2Story","7","5",2006,2006,"Gable","CompShg","None",0,"Gd","TA","No","Unf",0,"Unf",728,"Ex","SBrkr",728,1456,"Gd",8,"Typ",1,"TA","Attchd","Fin",2,"TA","TA","Y","None","Partial",155835,728,2.5
1346,"RM",6000,"Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story","4","4",1920,1950,"Hip","CompShg","None",0,"TA","TA","No","ALQ",250,"Unf",960,"Gd","FuseA",0,960,"Fa",5,"Typ",0,"None","Detchd","Unf",1,"TA","TA","Y","None","Normal",108500,960,1
